PROSPECTID,t,timestamp,action_type,payload
41286,19,2024-07-24,ENQUIRY,"{""product"": ""CC""}"
41286,19,2024-07-24,NEW_ACCOUNT,"{""product"": ""CC""}"
41286,19,2024-07-24,MISC_CLEAR,{}
41286,21,2024-09-22,ENQUIRY,"{""product"": ""PL""}"
41796,0,2023-01-01,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
41796,1,2023-01-31,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.09533782392376167}"
41796,3,2023-04-01,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.8106430742011244}"
41796,8,2023-08-29,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.656303104177983}"
41796,9,2023-09-28,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.4177149594724465}"
41796,9,2023-09-28,ENQUIRY,"{""product"": ""PL""}"
41796,9,2023-09-28,NEW_ACCOUNT,"{""product"": ""CC""}"
41796,10,2023-10-28,ENQUIRY,"{""product"": ""CC""}"
41796,11,2023-11-27,ENQUIRY,"{""product"": ""CC""}"
41796,15,2024-03-26,ENQUIRY,"{""product"": ""CC""}"
41796,16,2024-04-25,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
41796,16,2024-04-25,ENQUIRY,"{""product"": ""PL""}"
41796,17,2024-05-25,ENQUIRY,"{""product"": ""PL""}"
41796,18,2024-06-24,NEW_ACCOUNT,"{""product"": ""CC""}"
41796,19,2024-07-24,ENQUIRY,"{""product"": ""HL""}"
41796,21,2024-09-22,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.6823835916051311}"
41796,21,2024-09-22,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.18057587859772928}"
41796,22,2024-10-22,ENQUIRY,"{""product"": ""CC""}"
41998,2,2023-03-02,ENQUIRY,"{""product"": ""PL""}"
41998,2,2023-03-02,NEW_ACCOUNT,"{""product"": ""PL""}"
41998,3,2023-04-01,ENQUIRY,"{""product"": ""CC""}"
41998,4,2023-05-01,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.8202845713963067}"
41998,4,2023-05-01,MISC_CLEAR,{}
41998,5,2023-05-31,ENQUIRY,"{""product"": ""HL""}"
41998,6,2023-06-30,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
41998,7,2023-07-30,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.09303682643681055}"
41998,10,2023-10-28,ENQUIRY,"{""product"": ""PL""}"
41998,10,2023-10-28,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.11080586419831939}"
41998,11,2023-11-27,NEW_ACCOUNT,"{""product"": ""CC""}"
41998,11,2023-11-27,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.12821462496417854}"
41998,13,2024-01-26,ENQUIRY,"{""product"": ""CC""}"
41998,16,2024-04-25,MISC_CLEAR,{}
41998,17,2024-05-25,ENQUIRY,"{""product"": ""HL""}"
41998,17,2024-05-25,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.13749361433556098}"
41998,20,2024-08-23,ENQUIRY,"{""product"": ""PL""}"
41998,20,2024-08-23,NEW_ACCOUNT,"{""product"": ""PL""}"
41998,20,2024-08-23,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.08713402551689865}"
41998,22,2024-10-22,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
41998,22,2024-10-22,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.18369736051255536}"
42168,0,2023-01-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7011473171916005}"
42168,1,2023-01-31,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5746194660121033}"
42168,1,2023-01-31,MISC_CLEAR,{}
42168,3,2023-04-01,ENQUIRY,"{""product"": ""CC""}"
42168,3,2023-04-01,SPEND,"{""product"": ""CC"", ""intensity"": ""low""}"
42168,4,2023-05-01,LIMIT_CHANGE,"{""product"": ""CC"", ""delta"": 0.26620142407406083}"
42168,4,2023-05-01,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.09024260948298192}"
42168,6,2023-06-30,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.18775979646418361}"
42168,7,2023-07-30,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5523937019901746}"
42168,7,2023-07-30,ENQUIRY,"{""product"": ""HL""}"
42168,7,2023-07-30,MISC_CLEAR,{}
42168,8,2023-08-29,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.7842367724700763}"
42168,9,2023-09-28,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.6753821840373433}"
42168,9,2023-09-28,ENQUIRY,"{""product"": ""CC""}"
42168,10,2023-10-28,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.34457310090571047}"
42168,10,2023-10-28,ENQUIRY,"{""product"": ""CC""}"
42168,10,2023-10-28,SPEND,"{""product"": ""CC"", ""intensity"": ""med""}"
42168,10,2023-10-28,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.10888223552694946}"
42168,11,2023-11-27,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.9639265690300614}"
42168,11,2023-11-27,SPEND,"{""product"": ""PL"", ""intensity"": ""med""}"
42168,13,2024-01-26,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.3864177074011108}"
42168,13,2024-01-26,ENQUIRY,"{""product"": ""CC""}"
42168,14,2024-02-25,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
42168,15,2024-03-26,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
42168,16,2024-04-25,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.42734254762417734}"
42168,17,2024-05-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.644773957468538}"
42168,18,2024-06-24,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8712610269808323}"
42168,18,2024-06-24,SPEND,"{""product"": ""CC"", ""intensity"": ""high""}"
42168,19,2024-07-24,MISC_CLEAR,{}
42168,20,2024-08-23,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
42168,21,2024-09-22,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.6939360404779522}"
42168,21,2024-09-22,ENQUIRY,"{""product"": ""CC""}"
42168,22,2024-10-22,ENQUIRY,"{""product"": ""CC""}"
42168,22,2024-10-22,SPEND,"{""product"": ""CC"", ""intensity"": ""low""}"
42945,0,2023-01-01,ENQUIRY,"{""product"": ""PL""}"
42945,0,2023-01-01,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.12682445505204554}"
42945,1,2023-01-31,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.8941845382789082}"
42945,3,2023-04-01,NEW_ACCOUNT,"{""product"": ""CC""}"
42945,3,2023-04-01,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.18278812997516453}"
42945,5,2023-05-31,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.9565606953015133}"
42945,5,2023-05-31,ENQUIRY,"{""product"": ""CC""}"
42945,6,2023-06-30,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.11694281024583932}"
42945,8,2023-08-29,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.05542917050098946}"
42945,9,2023-09-28,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.4524838125353126}"
42945,9,2023-09-28,ENQUIRY,"{""product"": ""CC""}"
42945,10,2023-10-28,ENQUIRY,"{""product"": ""CC""}"
42945,12,2023-12-27,ENQUIRY,"{""product"": ""CC""}"
42945,13,2024-01-26,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
42945,13,2024-01-26,ENQUIRY,"{""product"": ""GL""}"
42945,13,2024-01-26,NEW_ACCOUNT,"{""product"": ""CC""}"
42945,14,2024-02-25,NEW_ACCOUNT,"{""product"": ""CC""}"
42945,15,2024-03-26,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.47791317043064857}"
42945,17,2024-05-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8837255861837019}"
42945,20,2024-08-23,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.6948245859020146}"
42945,20,2024-08-23,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.05275920116455565}"
42945,21,2024-09-22,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.6982772386581872}"
42945,21,2024-09-22,NEW_ACCOUNT,"{""product"": ""PL""}"
43014,0,2023-01-01,SPEND,"{""product"": ""PL"", ""intensity"": ""low""}"
43014,1,2023-01-31,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.986663644765055}"
43014,3,2023-04-01,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
43014,3,2023-04-01,SPEND,"{""product"": ""PL"", ""intensity"": ""med""}"
43014,4,2023-05-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.3423461937218362}"
43014,4,2023-05-01,SPEND,"{""product"": ""CC"", ""intensity"": ""low""}"
43014,4,2023-05-01,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.13405420999554468}"
43014,5,2023-05-31,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.46616178967229366}"
43014,6,2023-06-30,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5017451072556319}"
43014,7,2023-07-30,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.3506153136244426}"
43014,7,2023-07-30,SPEND,"{""product"": ""CC"", ""intensity"": ""low""}"
43014,8,2023-08-29,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.6065855591495832}"
43014,9,2023-09-28,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.4782257954318883}"
43014,9,2023-09-28,SPEND,"{""product"": ""CC"", ""intensity"": ""med""}"
43014,10,2023-10-28,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
43014,10,2023-10-28,ENQUIRY,"{""product"": ""CC""}"
43014,11,2023-11-27,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.7856503181848942}"
43014,11,2023-11-27,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.058478917909188285}"
43014,12,2023-12-27,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.693803043586404}"
43014,12,2023-12-27,NEW_ACCOUNT,"{""product"": ""CC""}"
43014,13,2024-01-26,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.6276645103007745}"
43014,13,2024-01-26,SPEND,"{""product"": ""PL"", ""intensity"": ""med""}"
43014,14,2024-02-25,ENQUIRY,"{""product"": ""CC""}"
43014,14,2024-02-25,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.17340378487214658}"
43014,15,2024-03-26,SPEND,"{""product"": ""CC"", ""intensity"": ""high""}"
43014,16,2024-04-25,ENQUIRY,"{""product"": ""PL""}"
43014,16,2024-04-25,SPEND,"{""product"": ""PL"", ""intensity"": ""low""}"
43014,17,2024-05-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5935775185598938}"
43014,18,2024-06-24,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.9251554658462653}"
43014,19,2024-07-24,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.3172514040977912}"
43014,20,2024-08-23,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5189286166521321}"
43014,20,2024-08-23,SPEND,"{""product"": ""CC"", ""intensity"": ""med""}"
43014,20,2024-08-23,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.07879268510613982}"
43014,21,2024-09-22,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
43014,22,2024-10-22,SPEND,"{""product"": ""CC"", ""intensity"": ""high""}"
43349,0,2023-01-01,ENQUIRY,"{""product"": ""CC""}"
43349,0,2023-01-01,MISC_CLEAR,{}
43349,1,2023-01-31,ENQUIRY,"{""product"": ""HL""}"
43349,2,2023-03-02,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.9086352372281392}"
43349,8,2023-08-29,ENQUIRY,"{""product"": ""PL""}"
43349,8,2023-08-29,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.08838140053538118}"
43349,9,2023-09-28,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.09329809003042133}"
43349,9,2023-09-28,MISC_CLEAR,{}
43349,12,2023-12-27,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.9466435507393289}"
43349,12,2023-12-27,ENQUIRY,"{""product"": ""PL""}"
43349,13,2024-01-26,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.9915036361682319}"
43349,13,2024-01-26,ENQUIRY,"{""product"": ""PL""}"
43349,13,2024-01-26,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.08378528314139586}"
43349,14,2024-02-25,ENQUIRY,"{""product"": ""PL""}"
43349,15,2024-03-26,ENQUIRY,"{""product"": ""PL""}"
43349,18,2024-06-24,MISC_CLEAR,{}
43349,19,2024-07-24,MISC_CLEAR,{}
43349,20,2024-08-23,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.7472692687011318}"
43349,20,2024-08-23,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.10059698043679634}"
43349,21,2024-09-22,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.6999730652081101}"
43349,21,2024-09-22,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.07143867006737027}"
43377,1,2023-01-31,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.12316522844448899}"
43377,2,2023-03-02,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.3032904739553042}"
43377,3,2023-04-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.9414755462437263}"
43377,5,2023-05-31,ENQUIRY,"{""product"": ""PL""}"
43377,6,2023-06-30,MISC_CLEAR,{}
43377,7,2023-07-30,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.9275198309947847}"
43377,7,2023-07-30,ENQUIRY,"{""product"": ""PL""}"
43377,8,2023-08-29,ENQUIRY,"{""product"": ""CC""}"
43377,9,2023-09-28,ENQUIRY,"{""product"": ""PL""}"
43377,9,2023-09-28,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.13102191035613583}"
43377,9,2023-09-28,MISC_CLEAR,{}
43377,10,2023-10-28,NEW_ACCOUNT,"{""product"": ""PL""}"
43377,12,2023-12-27,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.39196413249592865}"
43377,12,2023-12-27,ENQUIRY,"{""product"": ""HL""}"
43377,13,2024-01-26,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.42675860917398706}"
43377,14,2024-02-25,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
43377,14,2024-02-25,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.06312486291594427}"
43377,15,2024-03-26,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.9130401176750562}"
43377,15,2024-03-26,ENQUIRY,"{""product"": ""PL""}"
43377,15,2024-03-26,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.16001978508091286}"
43377,18,2024-06-24,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.10919610237120334}"
43377,19,2024-07-24,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7395569547545185}"
43377,19,2024-07-24,NEW_ACCOUNT,"{""product"": ""PL""}"
43377,21,2024-09-22,ENQUIRY,"{""product"": ""HL""}"
43377,22,2024-10-22,ENQUIRY,"{""product"": ""CC""}"
43748,0,2023-01-01,MISC_CLEAR,{}
43748,1,2023-01-31,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.9623054355722735}"
43748,2,2023-03-02,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
43748,4,2023-05-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7306882352978918}"
43748,4,2023-05-01,NEW_ACCOUNT,"{""product"": ""CC""}"
43748,6,2023-06-30,ENQUIRY,"{""product"": ""CC""}"
43748,10,2023-10-28,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.9999582812474102}"
43748,12,2023-12-27,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.39202925082443896}"
43748,14,2024-02-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7785754925965017}"
43748,15,2024-03-26,NEW_ACCOUNT,"{""product"": ""CC""}"
43748,16,2024-04-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.9141033389321651}"
43748,16,2024-04-25,MISC_CLEAR,{}
43748,18,2024-06-24,NEW_ACCOUNT,"{""product"": ""CC""}"
43748,19,2024-07-24,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.6303702929857695}"
43748,19,2024-07-24,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.17873913180913015}"
43748,20,2024-08-23,ENQUIRY,"{""product"": ""CC""}"
43748,21,2024-09-22,MISC_CLEAR,{}
43783,1,2023-01-31,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7374094254907313}"
43783,1,2023-01-31,ENQUIRY,"{""product"": ""CC""}"
43783,1,2023-01-31,NEW_ACCOUNT,"{""product"": ""PL""}"
43783,2,2023-03-02,ENQUIRY,"{""product"": ""CC""}"
43783,3,2023-04-01,MISC_CLEAR,{}
43783,4,2023-05-01,ENQUIRY,"{""product"": ""CC""}"
43783,5,2023-05-31,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8788251368033067}"
43783,6,2023-06-30,NEW_ACCOUNT,"{""product"": ""CC""}"
43783,7,2023-07-30,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.7282662327471299}"
43783,7,2023-07-30,ENQUIRY,"{""product"": ""CC""}"
43783,7,2023-07-30,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.11011786830063325}"
43783,8,2023-08-29,ENQUIRY,"{""product"": ""PL""}"
43783,8,2023-08-29,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.16946879479564447}"
43783,10,2023-10-28,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.6278787542339306}"
43783,11,2023-11-27,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5056860010526152}"
43783,11,2023-11-27,ENQUIRY,"{""product"": ""CC""}"
43783,11,2023-11-27,MISC_CLEAR,{}
43783,12,2023-12-27,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8210314917928974}"
43783,13,2024-01-26,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
43783,13,2024-01-26,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.1009070779816292}"
43783,14,2024-02-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.715309844598231}"
43783,14,2024-02-25,ENQUIRY,"{""product"": ""CC""}"
43783,14,2024-02-25,MISC_CLEAR,{}
43783,15,2024-03-26,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.39753678459916586}"
43783,16,2024-04-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8595063494353774}"
43783,16,2024-04-25,NEW_ACCOUNT,"{""product"": ""CC""}"
43783,16,2024-04-25,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.19304441342284434}"
43783,20,2024-08-23,ENQUIRY,"{""product"": ""PL""}"
43783,20,2024-08-23,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.051623873807251267}"
43783,21,2024-09-22,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.44339188609456426}"
43783,21,2024-09-22,ENQUIRY,"{""product"": ""PL""}"
43783,22,2024-10-22,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5649312085739775}"
43783,22,2024-10-22,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.1345320325047627}"
43894,0,2023-01-01,ENQUIRY,"{""product"": ""GL""}"
43894,1,2023-01-31,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5927376213336708}"
43894,2,2023-03-02,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
43894,5,2023-05-31,ENQUIRY,"{""product"": ""CC""}"
43894,7,2023-07-30,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.17580266149070978}"
43894,8,2023-08-29,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.5448758750046971}"
43894,10,2023-10-28,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.15774057748796871}"
43894,12,2023-12-27,ENQUIRY,"{""product"": ""PL""}"
43894,12,2023-12-27,NEW_ACCOUNT,"{""product"": ""CC""}"
43894,12,2023-12-27,MISC_CLEAR,{}
43894,13,2024-01-26,MISC_CLEAR,{}
43894,15,2024-03-26,ENQUIRY,"{""product"": ""PL""}"
43894,16,2024-04-25,ENQUIRY,"{""product"": ""PL""}"
43894,19,2024-07-24,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.820201475213653}"
43894,20,2024-08-23,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8062523275238114}"
43894,20,2024-08-23,ENQUIRY,"{""product"": ""CC""}"
43894,21,2024-09-22,ENQUIRY,"{""product"": ""CC""}"
43894,22,2024-10-22,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.7957023746948944}"
43894,22,2024-10-22,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.05828275512353645}"
43912,0,2023-01-01,SPEND,"{""product"": ""CC"", ""intensity"": ""low""}"
43912,1,2023-01-31,ENQUIRY,"{""product"": ""CC""}"
43912,2,2023-03-02,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.8133997099093271}"
43912,2,2023-03-02,SPEND,"{""product"": ""CC"", ""intensity"": ""med""}"
43912,2,2023-03-02,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.1078537324885587}"
43912,3,2023-04-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.9751650407138825}"
43912,3,2023-04-01,ENQUIRY,"{""product"": ""CC""}"
43912,4,2023-05-01,ENQUIRY,"{""product"": ""PL""}"
43912,4,2023-05-01,SPEND,"{""product"": ""PL"", ""intensity"": ""med""}"
43912,5,2023-05-31,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.41003286588974674}"
43912,5,2023-05-31,LIMIT_CHANGE,"{""product"": ""CC"", ""delta"": 0.11340624769703778}"
43912,6,2023-06-30,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.8529418681431962}"
43912,8,2023-08-29,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.3130371608731568}"
43912,8,2023-08-29,ENQUIRY,"{""product"": ""PL""}"
43912,8,2023-08-29,SPEND,"{""product"": ""CC"", ""intensity"": ""low""}"
43912,8,2023-08-29,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.12643709642157352}"
43912,9,2023-09-28,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
43912,9,2023-09-28,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.07102266678824673}"
43912,10,2023-10-28,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.7651225614542008}"
43912,12,2023-12-27,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.5149799691527746}"
43912,12,2023-12-27,SPEND,"{""product"": ""CC"", ""intensity"": ""low""}"
43912,12,2023-12-27,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.15918052607813404}"
43912,13,2024-01-26,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5874839394640252}"
43912,13,2024-01-26,SPEND,"{""product"": ""CC"", ""intensity"": ""med""}"
43912,13,2024-01-26,NEW_ACCOUNT,"{""product"": ""CC""}"
43912,14,2024-02-25,SPEND,"{""product"": ""PL"", ""intensity"": ""low""}"
43912,14,2024-02-25,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.17377602785648963}"
43912,15,2024-03-26,ENQUIRY,"{""product"": ""HL""}"
43912,15,2024-03-26,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.10171322851236714}"
43912,16,2024-04-25,LIMIT_CHANGE,"{""product"": ""CC"", ""delta"": 0.2210356631795907}"
43912,16,2024-04-25,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.052732397930281394}"
43912,16,2024-04-25,MISC_CLEAR,{}
43912,17,2024-05-25,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
43912,17,2024-05-25,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.18402639579089514}"
43912,17,2024-05-25,MISC_CLEAR,{}
43912,18,2024-06-24,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.9232912001033255}"
43912,19,2024-07-24,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7521729937005583}"
43912,19,2024-07-24,ENQUIRY,"{""product"": ""HL""}"
43912,21,2024-09-22,SPEND,"{""product"": ""CC"", ""intensity"": ""med""}"
43912,22,2024-10-22,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5528529163696887}"
43912,22,2024-10-22,ENQUIRY,"{""product"": ""HL""}"
43912,22,2024-10-22,LIMIT_CHANGE,"{""product"": ""CC"", ""delta"": 0.13912056230865502}"
44403,0,2023-01-01,ENQUIRY,"{""product"": ""CC""}"
44403,1,2023-01-31,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.3325101406343291}"
44403,1,2023-01-31,ENQUIRY,"{""product"": ""PL""}"
44403,2,2023-03-02,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8683982233775436}"
44403,2,2023-03-02,ENQUIRY,"{""product"": ""CC""}"
44403,3,2023-04-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.6132257038343796}"
44403,5,2023-05-31,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5125262199513527}"
44403,5,2023-05-31,ENQUIRY,"{""product"": ""GL""}"
44403,7,2023-07-30,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
44403,7,2023-07-30,ENQUIRY,"{""product"": ""CC""}"
44403,7,2023-07-30,NEW_ACCOUNT,"{""product"": ""PL""}"
44403,8,2023-08-29,NEW_ACCOUNT,"{""product"": ""CC""}"
44403,8,2023-08-29,MISC_CLEAR,{}
44403,9,2023-09-28,ENQUIRY,"{""product"": ""CC""}"
44403,10,2023-10-28,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.0736254337164753}"
44403,11,2023-11-27,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7589795331815719}"
44403,11,2023-11-27,ENQUIRY,"{""product"": ""PL""}"
44403,13,2024-01-26,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
44403,14,2024-02-25,ENQUIRY,"{""product"": ""CC""}"
44403,14,2024-02-25,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.14805134047967286}"
44403,16,2024-04-25,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.7045735075427574}"
44403,17,2024-05-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5829521791588761}"
44403,17,2024-05-25,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.05098657751150082}"
44403,18,2024-06-24,MISC_CLEAR,{}
44403,19,2024-07-24,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5726299275603041}"
44403,19,2024-07-24,ENQUIRY,"{""product"": ""CC""}"
44403,20,2024-08-23,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5373564547063248}"
44403,22,2024-10-22,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.5268954932203487}"
44403,22,2024-10-22,ENQUIRY,"{""product"": ""PL""}"
