borrower_id,t,timestamp,R_DEBT_INCOME,INCOME,CREDIT_SCORE,UTILIZATION_OVERALL,DPD_MAX_12M,INQUIRIES_30D,N_OPEN_TRADES,R_EXPENDITURE_INCOME,CAT_MORTGAGE,CAT_CREDIT_CARD,TOTAL_LIMIT,TOTAL_BALANCE,TOTAL_PRINCIPAL,DEFAULT_FLAG
CT8R4B2JZF,23,2024-11-21,0.7939,345884.05,337.0,0.4525,90,0,4,0.4557,1,1,606844.19,274589.29,0.0,False
CT8SFQCNO2,0,2023-01-01,0.3565,169923.92,561.0,0.4636,30,0,2,0.193,0,1,130662.91,60571.42,0.0,False
CT8SFQCNO2,1,2023-01-31,0.3982,169403.73,557.0,0.5163,60,0,2,0.2129,0,1,130662.91,67464.58,0.0,False
CT8SFQCNO2,2,2023-03-02,0.416,170452.65,553.0,0.5427,90,0,2,0.2715,0,1,130662.91,70912.57,0.0,False
CT8SFQCNO2,3,2023-04-01,0.5209,172738.41,540.0,0.6886,90,1,2,0.2147,0,1,130662.91,89974.52,0.0,True
CT8SFQCNO2,4,2023-05-01,0.511,170182.06,528.0,0.6655,90,0,2,0.2809,0,1,130662.91,86960.3,0.0,True
CT8SFQCNO2,5,2023-05-31,0.4749,167916.61,524.0,0.6103,90,0,2,0.2888,0,1,130662.91,79745.13,0.0,True
CT8SFQCNO2,6,2023-06-30,0.3482,169480.81,520.0,0.4517,90,0,2,0.1232,0,1,130662.91,59020.76,0.0,True
CT8SFQCNO2,7,2023-07-30,0.3652,172960.75,525.0,0.427,90,0,3,0.2705,0,1,147922.91,63167.84,0.0,True
CT8SFQCNO2,8,2023-08-29,0.4788,173731.81,507.0,0.5624,90,0,3,0.3758,0,1,147922.91,83187.0,0.0,True
CT8SFQCNO2,9,2023-09-28,0.52,170658.09,497.0,0.6,90,0,3,0.2905,0,1,147922.91,88746.48,0.0,True
CT8SFQCNO2,10,2023-10-28,0.5361,167390.7,495.0,0.6066,90,0,3,0.2767,0,1,147922.91,89737.06,0.0,True
CT8SFQCNO2,11,2023-11-27,0.6687,167783.1,477.0,0.7585,90,0,3,0.3099,0,1,147922.91,112197.51,0.0,True
CT8SFQCNO2,12,2023-12-27,0.8027,134051.87,467.0,0.7274,90,0,3,0.3312,0,1,147922.91,107598.06,0.0,True
CT8SFQCNO2,13,2024-01-26,0.7993,136608.08,457.0,0.7382,90,0,3,0.2235,0,1,147922.91,109195.58,0.0,True
CT8SFQCNO2,14,2024-02-25,0.7228,137473.7,447.0,0.6718,90,0,3,0.1808,0,1,147922.91,99369.19,0.0,True
CT8SFQCNO2,15,2024-03-26,0.5973,138334.61,437.0,0.5586,90,0,3,0.1769,0,1,147922.91,82627.84,0.0,True
CT8SFQCNO2,16,2024-04-25,0.6661,141378.12,419.0,0.6366,90,0,3,0.298,0,1,147922.91,94173.75,0.0,True
CT8SFQCNO2,17,2024-05-25,0.5314,139944.19,417.0,0.5028,90,0,3,0.3282,0,1,147922.91,74372.64,0.0,True
CT8SFQCNO2,18,2024-06-24,0.4006,142167.77,415.0,0.3851,90,0,3,0.2769,0,1,147922.91,56957.87,0.0,True
CT8SFQCNO2,19,2024-07-24,0.4706,142470.11,405.0,0.4532,90,0,3,0.2538,0,1,147922.91,67045.19,0.0,True
CT8SFQCNO2,20,2024-08-23,0.4958,144579.03,395.0,0.4846,90,0,3,0.3331,0,1,147922.91,71687.63,0.0,True
CT8SFQCNO2,21,2024-09-22,0.473,144895.15,385.0,0.4633,90,0,3,0.2219,0,1,147922.91,68531.06,0.0,True
CT8SFQCNO2,22,2024-10-22,0.4399,143801.92,383.0,0.4277,90,0,3,0.3353,0,1,147922.91,63264.98,0.0,True
CT8SFQCNO2,23,2024-11-21,0.4012,141151.67,373.0,0.3828,90,0,3,0.3126,0,1,147922.91,56631.82,0.0,True
CTAE9WUXJ2,0,2023-01-01,0.1284,32006.51,575.0,0.4109,30,0,1,0.0,0,0,10000.0,4109.17,0.0,False
CTAE9WUXJ2,1,2023-01-31,0.1523,31998.72,569.0,0.4874,60,0,1,0.0625,0,0,10000.0,4873.53,0.0,False
CTAE9WUXJ2,2,2023-03-02,0.1471,32075.77,563.0,0.4717,90,0,1,0.0557,0,0,10000.0,4717.06,0.0,False
CTAE9WUXJ2,3,2023-04-01,0.1288,31955.17,565.0,0.4117,90,0,1,0.0305,0,0,10000.0,4116.7,0.0,False
CTAE9WUXJ2,4,2023-05-01,0.0962,32067.83,567.0,0.3084,90,0,1,0.0164,0,0,10000.0,3084.24,0.0,False
CTAE9WUXJ2,5,2023-05-31,0.1226,32161.24,569.0,0.3944,90,0,1,0.1261,0,0,10000.0,3943.72,0.0,False
CTAE9WUXJ2,6,2023-06-30,0.1404,31967.63,563.0,0.4488,90,0,1,0.0672,0,0,10000.0,4487.67,0.0,False
CTAE9WUXJ2,7,2023-07-30,0.2557,31571.66,557.0,0.8071,90,0,1,0.1736,0,0,10000.0,8071.46,0.0,False
CTAE9WUXJ2,8,2023-08-29,0.1651,32110.48,559.0,0.53,90,0,1,0.1032,0,0,10000.0,5300.44,0.0,False
CTAE9WUXJ2,9,2023-09-28,0.2058,32069.69,561.0,0.6599,90,0,1,0.1234,0,0,10000.0,6598.67,0.0,False
CTAE9WUXJ2,10,2023-10-28,0.2951,32192.04,555.0,0.95,90,0,1,0.132,0,0,10000.0,9500.09,0.0,False
CTAE9WUXJ2,11,2023-11-27,0.1781,32369.46,557.0,0.5765,90,0,1,0.1142,0,0,10000.0,5765.28,0.0,False
CTAE9WUXJ2,12,2023-12-27,0.2165,32323.44,559.0,0.6999,90,0,1,0.1227,0,0,10000.0,6999.09,0.0,False
CTAE9WUXJ2,13,2024-01-26,0.219,32761.5,561.0,0.7174,90,0,1,0.1472,0,0,10000.0,7174.14,0.0,False
CTAE9WUXJ2,14,2024-02-25,0.196,32855.72,563.0,0.6441,90,0,1,0.1437,0,0,10000.0,6441.16,0.0,False
CTAE9WUXJ2,15,2024-03-26,12.9368,32767.62,558.0,0.7436,90,1,2,0.092,0,0,10000.0,7436.29,416471.04,False
CTAE9WUXJ2,16,2024-04-25,12.6991,32582.72,554.0,0.7555,90,0,2,0.128,0,0,10000.0,7555.42,406217.3,False
CTAE9WUXJ2,17,2024-05-25,12.3322,32744.23,550.0,0.7973,90,0,2,0.1825,0,0,10000.0,7972.71,395834.24,False
CTAE9WUXJ2,18,2024-06-24,12.0584,32530.37,546.0,0.6945,90,0,2,0.1623,0,0,10000.0,6944.64,385320.2,False
CTAE9WUXJ2,19,2024-07-24,11.836,32247.89,542.0,0.7011,90,0,2,0.1421,0,0,10000.0,7011.0,374673.54,False
CTAE9WUXJ2,20,2024-08-23,11.4319,32461.54,546.0,0.7205,90,0,2,0.0887,0,0,10000.0,7205.08,363892.6,False
CTAE9WUXJ2,21,2024-09-22,11.2273,32329.8,542.0,1.0,90,0,2,0.1543,0,0,10000.0,10000.0,352975.66,False
CTAE9WUXJ2,22,2024-10-22,10.6422,32965.29,538.0,0.8903,90,0,2,0.1151,0,0,10000.0,8903.38,341921.02,False
CTAE9WUXJ2,23,2024-11-21,10.2311,33140.0,534.0,0.8331,90,0,2,0.0787,0,0,10000.0,8330.9,330726.95,False
CTAJ3WJMYR,0,2023-01-01,0.1778,153615.64,593.0,0.3582,0,0,1,0.1037,1,0,76236.96,27305.93,0.0,False
CTAJ3WJMYR,1,2023-01-31,0.1913,154061.91,595.0,0.3865,0,0,1,0.0647,1,0,76236.96,29465.51,0.0,False
CTAJ3WJMYR,2,2023-03-02,0.1594,155487.95,589.0,0.3251,30,0,1,0.0458,1,0,76236.96,24787.9,0.0,False
CTAJ3WJMYR,3,2023-04-01,0.2748,155392.1,583.0,0.5601,60,0,1,0.1153,1,0,76236.96,42703.2,0.0,False
CTAJ3WJMYR,4,2023-05-01,0.3286,163612.54,577.0,0.7052,90,0,1,0.1329,1,0,76236.96,53761.98,0.0,False
CTAJ3WJMYR,5,2023-05-31,0.1648,179251.82,579.0,0.3874,90,0,1,0.0,1,0,76236.96,29533.18,0.0,False
CTAJ3WJMYR,6,2023-06-30,0.1807,177967.43,573.0,0.4219,90,0,1,0.0637,1,0,76236.96,32165.98,0.0,False
CTAJ3WJMYR,7,2023-07-30,0.2588,176893.55,567.0,0.6004,90,0,1,0.1326,1,0,76236.96,45773.67,0.0,False
CTAJ3WJMYR,8,2023-08-29,0.2791,185888.45,561.0,0.6806,90,0,1,0.0805,1,0,76236.96,51890.54,0.0,False
CTAJ3WJMYR,9,2023-09-28,0.2648,194758.9,555.0,0.6764,90,0,1,0.0727,1,0,76236.96,51565.38,0.0,False
CTAJ3WJMYR,10,2023-10-28,0.3573,192571.02,549.0,0.9025,90,0,1,0.1233,1,0,76236.96,68803.35,0.0,False
CTAJ3WJMYR,11,2023-11-27,0.3475,191929.92,543.0,0.8749,90,0,1,0.0691,1,0,76236.96,66700.47,0.0,False
CTAJ3WJMYR,12,2023-12-27,0.2783,195501.16,545.0,0.7136,90,0,1,0.086,1,0,76236.96,54399.72,0.0,True
CTAJ3WJMYR,13,2024-01-26,0.2844,194311.78,539.0,0.7248,90,0,1,0.1775,1,0,76236.96,55253.62,0.0,True
CTAJ3WJMYR,14,2024-02-25,0.2828,195684.37,533.0,0.7259,90,0,1,0.1294,1,0,76236.96,55341.59,0.0,True
CTAJ3WJMYR,15,2024-03-26,0.2116,196310.7,535.0,0.5448,90,0,1,0.1443,1,0,76236.96,41536.6,0.0,True
CTAJ3WJMYR,16,2024-04-25,0.2072,224656.91,537.0,0.6106,90,0,1,0.1438,1,0,76236.96,46550.0,0.0,True
CTAJ3WJMYR,17,2024-05-25,0.2271,227953.99,531.0,0.6792,90,0,1,0.0627,1,0,76236.96,51777.05,0.0,True
CTAJ3WJMYR,18,2024-06-24,0.2059,232930.26,525.0,0.6292,90,0,1,0.1186,1,0,76236.96,47968.75,0.0,True
CTAJ3WJMYR,19,2024-07-24,0.0858,268821.33,527.0,0.3026,90,0,1,0.0447,1,0,76236.96,23072.17,0.0,True
CTAJ3WJMYR,20,2024-08-23,0.1167,281093.6,521.0,0.4304,90,0,1,0.0622,1,0,76236.96,32809.55,0.0,True
CTAJ3WJMYR,21,2024-09-22,0.1521,282003.3,515.0,0.5625,90,0,1,0.0802,1,0,76236.96,42887.0,0.0,True
CTAJ3WJMYR,22,2024-10-22,0.1931,283601.01,509.0,0.7183,90,0,1,0.0938,1,0,76236.96,54763.42,0.0,True
CTAJ3WJMYR,23,2024-11-21,0.1256,281612.19,511.0,0.4638,90,0,1,0.1011,1,0,76236.96,35359.76,0.0,True
CTBA9KUA1D,0,2023-01-01,0.0812,126303.43,590.0,0.2191,30,0,1,0.0809,0,0,46818.14,10258.11,0.0,False
CTBA9KUA1D,1,2023-01-31,0.0954,125767.96,584.0,0.2562,60,0,1,0.0734,0,0,46818.14,11992.77,0.0,False
CTBA9KUA1D,2,2023-03-02,0.2084,126743.19,579.0,0.2539,90,0,2,0.1273,0,0,104016.52,26408.93,0.0,False
CTBA9KUA1D,3,2023-04-01,0.2312,127618.67,575.0,0.2649,90,0,2,0.0916,0,0,111390.69,29506.07,0.0,False
CTBA9KUA1D,4,2023-05-01,0.3889,128718.37,571.0,0.4494,90,0,2,0.3161,0,0,111390.69,50060.92,0.0,True
CTBA9KUA1D,5,2023-05-31,0.4603,129027.68,559.0,0.5332,90,0,2,0.1771,0,0,111390.69,59393.55,0.0,True
CTBA9KUA1D,6,2023-06-30,0.5721,129674.36,555.0,0.666,90,0,2,0.2377,0,0,111390.69,74183.47,0.0,True
CTBA9KUA1D,7,2023-07-30,0.5411,127752.54,551.0,0.6206,90,0,2,0.2786,0,0,111390.69,69127.02,0.0,True
CTBA9KUA1D,8,2023-08-29,0.4861,129049.4,547.0,0.5631,90,0,2,0.1202,0,0,111390.69,62727.62,0.0,True
CTBA9KUA1D,9,2023-09-28,0.5709,129873.74,543.0,0.6657,90,0,2,0.3086,0,0,111390.69,74150.19,0.0,True
CTBA9KUA1D,10,2023-10-28,0.5299,130767.94,539.0,0.6221,90,0,2,0.1823,0,0,111390.69,69299.52,0.0,True
CTBA9KUA1D,11,2023-11-27,0.6362,130030.9,527.0,0.7426,90,0,2,0.286,0,0,111390.69,82721.26,0.0,True
CTBA9KUA1D,12,2023-12-27,0.6078,130551.73,531.0,0.7123,90,0,2,0.2375,0,0,111390.69,79348.65,0.0,True
CTBA9KUA1D,13,2024-01-26,0.5026,129308.83,527.0,0.5834,90,0,2,0.2169,0,0,111390.69,64987.9,0.0,True
CTBA9KUA1D,14,2024-02-25,0.5235,130738.64,523.0,0.6144,90,0,2,0.168,0,0,111390.69,68442.29,0.0,True
CTBA9KUA1D,15,2024-03-26,0.5619,130644.99,511.0,0.659,90,0,2,0.1979,0,0,111390.69,73411.35,0.0,True
CTBA9KUA1D,16,2024-04-25,0.5388,128960.52,515.0,0.6238,90,0,2,0.1745,0,0,111390.69,69482.49,0.0,True
CTBA9KUA1D,17,2024-05-25,0.4326,128109.07,519.0,0.4579,90,0,2,0.1884,0,0,121053.76,55425.71,0.0,True
CTBA9KUA1D,18,2024-06-24,0.4337,126164.03,515.0,0.452,90,0,2,0.2493,0,0,121053.76,54721.67,0.0,True
CTBA9KUA1D,19,2024-07-24,0.6021,126191.98,511.0,0.6276,90,0,2,0.3028,0,0,121053.76,75976.39,0.0,True
CTBA9KUA1D,20,2024-08-23,0.6085,127859.0,507.0,0.6427,90,0,2,0.2179,0,0,121053.76,77804.0,0.0,True
CTBA9KUA1D,21,2024-09-22,0.4801,129772.81,511.0,0.5147,90,0,2,0.2213,0,0,121053.76,62309.51,0.0,True
CTBA9KUA1D,22,2024-10-22,0.6058,130337.75,499.0,0.6523,90,0,2,0.155,0,0,121053.76,78959.17,0.0,True
CTBA9KUA1D,23,2024-11-21,0.6055,128250.76,495.0,0.6415,90,0,2,0.2503,0,0,121053.76,77658.38,0.0,True
CTBFDYL3X2,0,2023-01-01,0.3685,18172.05,601.0,0.2088,0,0,3,0.2551,0,0,32067.98,6696.67,0.0,False
CTBFDYL3X2,1,2023-01-31,0.3475,18020.0,599.0,0.1952,30,0,3,0.2654,0,0,32067.98,6261.18,0.0,False
CTBFDYL3X2,2,2023-03-02,0.5144,18104.54,597.0,0.2904,60,0,3,0.3203,0,0,32067.98,9313.68,0.0,False
CTBFDYL3X2,3,2023-04-01,0.4837,18319.12,603.0,0.2763,60,0,3,0.3429,0,0,32067.98,8860.71,0.0,False
CTBFDYL3X2,4,2023-05-01,0.4625,18308.93,609.0,0.26,60,0,3,0.3192,0,0,32567.98,8467.18,0.0,False
CTBFDYL3X2,5,2023-05-31,0.5844,18356.78,615.0,0.3294,60,0,3,0.443,0,0,32567.98,10728.36,0.0,False
CTBFDYL3X2,6,2023-06-30,0.6119,18387.12,613.0,0.3455,60,0,3,0.3667,0,0,32567.98,11251.44,0.0,False
CTBFDYL3X2,7,2023-07-30,0.6249,18418.81,611.0,0.3534,90,0,3,0.3968,0,0,32567.98,11510.33,0.0,False
CTBFDYL3X2,8,2023-08-29,0.6096,18370.56,609.0,0.3438,90,0,3,0.3769,0,0,32567.98,11197.99,0.0,False
CTBFDYL3X2,9,2023-09-28,0.7437,19828.93,599.0,0.4528,90,0,3,0.3634,0,0,32567.98,14746.15,0.0,False
CTBFDYL3X2,10,2023-10-28,0.8285,19867.92,581.0,0.5054,90,0,3,0.2897,0,0,32567.98,16460.73,0.0,False
CTBFDYL3X2,11,2023-11-27,0.9433,19532.42,563.0,0.5658,90,0,3,0.3586,0,0,32567.98,18425.45,0.0,False
CTBFDYL3X2,12,2023-12-27,1.0164,19737.69,561.0,0.616,90,0,3,0.4413,0,0,32567.98,20061.21,0.0,False
CTBFDYL3X2,13,2024-01-26,1.009,19665.71,543.0,0.6093,90,0,3,0.4053,0,0,32567.98,19843.19,0.0,False
CTBFDYL3X2,14,2024-02-25,1.2724,19766.52,525.0,0.7723,90,0,3,0.3345,0,0,32567.98,25150.88,0.0,False
CTBFDYL3X2,15,2024-03-26,0.9068,21454.97,515.0,0.5638,90,0,3,0.3368,0,0,34511.1,19455.76,0.0,False
CTBFDYL3X2,16,2024-04-25,0.7205,21348.43,514.0,0.3618,90,0,4,0.3564,0,0,42511.1,15381.45,0.0,False
CTBFDYL3X2,17,2024-05-25,0.7566,21327.33,498.0,0.3796,90,0,4,0.4459,0,0,42511.1,16137.26,0.0,False
CTBFDYL3X2,18,2024-06-24,0.6961,21407.26,498.0,0.3465,90,0,4,0.3558,0,0,43011.1,14902.42,0.0,False
CTBFDYL3X2,19,2024-07-24,0.6872,21179.33,498.0,0.3384,90,0,4,0.3255,0,0,43011.1,14553.63,0.0,False
CTBFDYL3X2,20,2024-08-23,0.5465,21254.84,506.0,0.2701,90,0,4,0.3221,0,0,43011.1,11616.76,0.0,False
CTBFDYL3X2,21,2024-09-22,0.7406,21539.39,498.0,0.3709,90,0,4,0.4685,0,0,43011.1,15951.32,0.0,False
CTBFDYL3X2,22,2024-10-22,0.8169,21409.76,490.0,0.4066,90,0,4,0.4785,0,0,43011.1,17489.64,0.0,False
CTBFDYL3X2,23,2024-11-21,0.8681,21545.37,482.0,0.4348,90,0,4,0.4116,0,0,43011.1,18703.05,0.0,False
CTC1Y5OVC8,0,2023-01-01,0.0926,56855.81,623.0,0.1501,0,0,1,0.1614,0,0,35101.8,5267.56,0.0,False
CTC1Y5OVC8,1,2023-01-31,0.151,57211.25,624.0,0.2461,0,0,1,0.1224,0,0,35101.8,8637.36,0.0,False
CTC1Y5OVC8,2,2023-03-02,0.1364,57094.69,626.0,0.2218,0,0,1,0.102,0,0,35101.8,7786.7,0.0,False
CTC1Y5OVC8,3,2023-04-01,0.0861,57368.9,628.0,0.1407,0,0,1,0.043,0,0,35101.8,4938.18,0.0,False
CTC1Y5OVC8,4,2023-05-01,0.1004,57631.06,630.0,0.1648,0,0,1,0.1291,0,0,35101.8,5784.98,0.0,False
CTC1Y5OVC8,5,2023-05-31,0.1111,57569.2,632.0,0.1822,0,0,1,0.1002,0,0,35101.8,6394.74,0.0,False
CTC1Y5OVC8,6,2023-06-30,0.1776,64194.36,626.0,0.3248,30,0,1,0.1528,0,0,35101.8,11402.67,0.0,False
CTC1Y5OVC8,7,2023-07-30,0.1542,64447.8,620.0,0.2832,60,0,1,0.0631,0,0,35101.8,9940.71,0.0,False
CTC1Y5OVC8,8,2023-08-29,0.2104,63674.97,622.0,0.3816,60,0,1,0.1274,0,0,35101.8,13396.02,0.0,False
CTC1Y5OVC8,9,2023-09-28,0.2395,63896.18,624.0,0.4359,60,0,1,0.1,0,0,35101.8,15300.18,0.0,False
CTC1Y5OVC8,10,2023-10-28,0.1947,62877.57,626.0,0.3487,60,0,1,0.1073,0,0,35101.8,12239.92,0.0,False
CTC1Y5OVC8,11,2023-11-27,0.2402,63784.76,620.0,0.4364,60,0,1,0.1608,0,0,35101.8,15319.66,0.0,False
CTC1Y5OVC8,12,2023-12-27,0.2665,64480.26,614.0,0.4896,90,0,1,0.1399,0,0,35101.8,17186.98,0.0,False
CTC1Y5OVC8,13,2024-01-26,0.4083,65600.86,608.0,0.763,90,0,1,0.1768,0,0,35101.8,26782.46,0.0,False
CTC1Y5OVC8,14,2024-02-25,0.4304,61826.87,602.0,0.7581,90,0,1,0.1142,0,0,35101.8,26609.44,0.0,False
CTC1Y5OVC8,15,2024-03-26,0.3245,62673.31,604.0,0.5794,90,0,1,0.0501,0,0,35101.8,20337.8,0.0,False
CTC1Y5OVC8,16,2024-04-25,0.3618,62225.12,606.0,0.6414,90,0,1,0.0998,0,0,35101.8,22513.62,0.0,False
CTC1Y5OVC8,17,2024-05-25,0.3546,61848.16,600.0,0.6248,90,0,1,0.1028,0,0,35101.8,21931.68,0.0,False
CTC1Y5OVC8,18,2024-06-24,0.223,61934.68,602.0,0.3934,90,0,1,0.0902,0,0,35101.8,13809.91,0.0,False
CTC1Y5OVC8,19,2024-07-24,0.2886,62689.17,604.0,0.5154,90,0,1,0.1146,0,0,35101.8,18092.47,0.0,False
CTC1Y5OVC8,20,2024-08-23,0.2749,63296.69,598.0,0.4957,90,0,1,0.0573,0,0,35101.8,17401.14,0.0,False
CTC1Y5OVC8,21,2024-09-22,0.353,63495.22,592.0,0.6385,90,0,1,0.1125,0,0,35101.8,22413.72,0.0,False
CTC1Y5OVC8,22,2024-10-22,0.3225,63438.34,594.0,0.5829,90,0,1,0.0217,0,0,35101.8,20460.73,0.0,False
CTC1Y5OVC8,23,2024-11-21,0.2397,63692.24,596.0,0.435,90,0,1,0.1553,0,0,35101.8,15270.16,0.0,False
CTC2SK6LYP,0,2023-01-01,33.7504,29932.96,570.0,0.2955,0,0,3,0.0914,0,0,10000.0,2955.47,1007293.62,False
CTC2SK6LYP,1,2023-01-31,32.4972,30474.2,568.0,0.2496,30,0,3,0.0895,0,0,10000.0,2496.12,987830.51,False
CTC2SK6LYP,2,2023-03-02,31.7475,30517.64,566.0,0.2674,60,0,3,0.0523,0,0,10000.0,2673.5,966185.95,False
CTC2SK6LYP,3,2023-04-01,30.4616,30420.7,572.0,0.4106,60,0,3,0.1546,0,0,10000.0,4106.2,922558.12,False
CTC2SK6LYP,4,2023-05-01,29.1615,30404.31,570.0,0.812,60,0,3,0.1678,0,0,10000.0,8120.05,878516.05,False
CTC2SK6LYP,5,2023-05-31,26.4944,31811.44,568.0,0.8768,60,0,3,0.2066,0,0,10000.0,8768.33,834055.56,False
CTC2SK6LYP,6,2023-06-30,24.8012,32090.67,574.0,0.6714,60,0,3,0.0956,0,0,10000.0,6714.31,789172.46,False
CTC2SK6LYP,7,2023-07-30,23.4398,32120.95,572.0,0.9047,90,0,3,0.0959,0,0,10000.0,9047.46,743862.48,False
CTC2SK6LYP,8,2023-08-29,22.0892,31915.77,578.0,0.6874,90,0,3,0.1045,0,0,10000.0,6873.55,698121.35,False
CTC2SK6LYP,9,2023-09-28,20.8468,31959.8,576.0,0.4138,90,0,3,0.09,0,0,10000.0,4138.2,662122.05,False
CTC2SK6LYP,10,2023-10-28,19.9229,32466.16,574.0,0.4823,90,0,3,0.0901,0,0,10500.0,5063.79,641754.66,False
CTC2SK6LYP,11,2023-11-27,19.1253,31894.94,572.0,0.4407,90,0,3,0.091,0,0,10500.0,4626.99,605371.95,False
CTC2SK6LYP,12,2023-12-27,17.8123,31748.58,578.0,0.6806,90,0,3,0.1206,0,0,10500.0,7146.76,558368.82,False
CTC2SK6LYP,13,2024-01-26,16.4417,31507.23,576.0,0.6776,90,0,3,0.157,0,0,10500.0,7115.02,510918.14,False
CTC2SK6LYP,14,2024-02-25,14.6956,32007.67,574.0,0.7006,90,0,3,0.1302,0,0,10500.0,7356.82,463015.42,False
CTC2SK6LYP,15,2024-03-26,13.5701,31929.21,563.0,0.7498,90,1,3,0.0853,0,0,10500.0,7873.19,425409.54,False
CTC2SK6LYP,16,2024-04-25,12.2678,31885.7,553.0,0.5787,90,0,3,0.0062,0,0,10500.0,6076.79,385089.95,False
CTC2SK6LYP,17,2024-05-25,10.7511,31987.3,559.0,0.7455,90,0,3,0.176,0,0,10500.0,7827.95,336070.42,False
CTC2SK6LYP,18,2024-06-24,9.1078,32294.34,557.0,0.7186,90,0,3,0.1159,0,0,10500.0,7545.49,286584.0,False
CTC2SK6LYP,19,2024-07-24,7.9276,32120.08,555.0,0.697,90,0,3,0.0593,0,0,10500.0,7318.02,247315.89,False
CTC2SK6LYP,20,2024-08-23,6.5391,32724.43,545.0,0.6797,90,0,3,0.1281,0,0,10500.0,7137.3,206849.97,False
CTC2SK6LYP,21,2024-09-22,4.9679,32910.4,543.0,0.6928,90,0,3,0.0643,0,0,10500.0,7274.43,156220.8,False
CTC2SK6LYP,22,2024-10-22,4.4019,33536.34,541.0,0.4421,90,0,3,0.1174,0,0,10500.0,4641.62,142980.53,False
CTC2SK6LYP,23,2024-11-21,4.017,33622.67,545.0,0.3335,90,0,2,0.0802,0,0,10500.0,3502.23,131559.39,False
CTFVW8GY2W,0,2023-01-01,4.777,158262.6,592.0,,30,0,2,0.0,0,0,0.0,0.0,756016.16,False
CTFVW8GY2W,1,2023-01-31,4.5301,160588.46,596.0,,30,0,2,0.0,0,0,0.0,0.0,727486.86,False
CTFVW8GY2W,2,2023-03-02,4.4048,158620.77,600.0,,30,0,2,0.0,0,0,0.0,0.0,698693.4,False
CTFVW8GY2W,3,2023-04-01,4.191,159778.51,604.0,,30,0,2,0.0,0,0,0.0,0.0,669633.24,False
CTFVW8GY2W,4,2023-05-01,4.0764,160933.43,600.0,,30,0,2,0.0,0,0,0.0,0.0,656031.52,False
CTFVW8GY2W,5,2023-05-31,3.9678,159079.44,596.0,,30,0,2,0.0,0,0,0.0,0.0,631192.01,False
CTFVW8GY2W,6,2023-06-30,3.7328,161141.83,600.0,,30,0,2,0.0,0,0,0.0,0.0,601513.78,False
CTFVW8GY2W,7,2023-07-30,3.4936,163600.66,604.0,,30,0,2,0.0,0,0,0.0,0.0,571560.4,False
CTFVW8GY2W,8,2023-08-29,3.1409,177781.11,600.0,,30,0,2,0.0,0,0,0.0,0.0,558388.64,False
CTFVW8GY2W,9,2023-09-28,2.9494,179024.01,604.0,,30,0,2,0.0,0,0,0.0,0.0,528020.88,False
CTFVW8GY2W,10,2023-10-28,2.8235,177886.07,600.0,,30,0,2,0.0,0,0,0.0,0.0,502260.56,False
CTFVW8GY2W,11,2023-11-27,2.6266,181181.61,596.0,,60,0,2,0.0,0,0,0.0,0.0,475883.1,False
CTFVW8GY2W,12,2023-12-27,2.4515,181438.71,600.0,,60,0,2,0.0,0,0,0.0,0.0,444791.18,False
CTFVW8GY2W,13,2024-01-26,2.2876,180719.27,604.0,,60,0,2,0.0,0,0,0.0,0.0,413410.74,False
CTFVW8GY2W,14,2024-02-25,2.1106,180867.9,608.0,,60,0,2,0.0,0,0,0.0,0.0,381739.0,False
CTFVW8GY2W,15,2024-03-26,1.9349,180766.37,612.0,,60,0,2,0.0,0,0,0.0,0.0,349773.12,False
CTFVW8GY2W,16,2024-04-25,1.7582,180588.88,616.0,,60,0,2,0.0,0,0,0.0,0.0,317510.27,False
CTFVW8GY2W,17,2024-05-25,1.5829,183279.09,612.0,,60,0,2,0.0,0,0,0.0,0.0,290107.47,False
CTFVW8GY2W,18,2024-06-24,1.4013,183626.45,616.0,,60,0,2,0.0,0,0,0.0,0.0,257313.05,False
CTFVW8GY2W,19,2024-07-24,1.2358,185733.39,612.0,,60,0,2,0.0,0,0,0.0,0.0,229528.73,False
CTFVW8GY2W,20,2024-08-23,1.0481,187198.98,616.0,,60,0,2,0.0,0,0,0.0,0.0,196195.08,False
CTFVW8GY2W,21,2024-09-22,0.8649,187947.48,620.0,,60,0,2,0.0,0,0,0.0,0.0,162551.77,False
CTFVW8GY2W,22,2024-10-22,0.6925,185710.9,624.0,,60,0,2,0.0,0,0,0.0,0.0,128595.78,False
CTFVW8GY2W,23,2024-11-21,0.6452,186401.52,628.0,,60,0,2,0.0,0,0,0.0,0.0,120268.48,False
CTG7CPOSFY,0,2023-01-01,0.2098,82008.35,575.0,0.4497,0,0,2,0.2564,1,0,38256.98,17203.03,0.0,False
CTG7CPOSFY,1,2023-01-31,0.2875,83994.42,579.0,0.6312,0,0,2,0.3403,1,0,38256.98,24146.29,0.0,False
CTG7CPOSFY,2,2023-03-02,0.2774,83487.53,575.0,0.6054,30,0,2,0.1653,1,0,38256.98,23162.01,0.0,False
CTG7CPOSFY,3,2023-04-01,0.3156,83152.56,571.0,0.6492,60,0,2,0.2907,1,0,40428.42,26244.43,0.0,False
CTG7CPOSFY,4,2023-05-01,0.2983,83040.48,559.0,0.6127,90,0,2,0.2598,1,0,40428.42,24769.12,0.0,False
